id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68648E+12	712803;Positive 1;target_only_gendered_pronoun;1 AGME	او درمورد همه چیز کنجکاو است.	She is curious about everything.	He is curious about everything.	They are curious about everything.		They are curious about everything.
1.68648E+12	714403;Positive 1;target_only_gendered_pronoun;1 AGME	آن دکتر به او نصیحت کرد سیگار را ترک کند.	That doctor advised her to quit smoking.	That doctor advised him to quit smoking.	That doctor advised them to quit smoking.		That doctor advised them to quit smoking.
1.68648E+12	717610;;target_only_gendered_pronoun;Positive 1;1 AGME	خدا خر را شناخت که به آن شاخ نداد.	God knew donkeys so he hasn't given them horns.	God knew donkeys so she hasn't given them horns.	God knew donkeys so they haven't given them horns.		God knew donkeys so they haven't given them horns.
1.68648E+12	724246;target_only_gendered_pronoun;Positive 1;1 AGME	او فقط رومان می‌خواند.	She only reads novels.	He only reads novels.	They only read novels.		They only read novels.
1.68648E+12	729177;target_only_gendered_pronoun;Positive 1;1 AGME	او بخش مجله را  هدایت می‌کند.	She leads the magazine department.	He leads the magazine department.	They lead the magazine department.		They lead the magazine department.
1.68648E+12	729385;target_only_gendered_pronoun;Positive 1;1 AGME	طبق شایعات داستان بلند و جدید او  تجارب شخصی خودش است.	According to the rumors, her new novel is based on her personal experiences.	According to the rumors, his new novel is based on his personal experiences.	According to the rumors, their new novel is based on their personal experiences.		According to the rumors, their new novel is based on their personal experiences.
1.68648E+12	730706;Positive 1;target_only_gendered_pronoun;1 AGME	بدون عینک مشکل می‌توانست ببیند.	It is hard for her to see without glasses.	It is hard for him to see without glasses.	It is hard for them to see without glasses.		It is hard for them to see without glasses.
1.68648E+12	730760;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	دائی من جوان نیست ولی سالم است.			My uncle is not young, but he is healthy.		My uncle is not young, but they are healthy.
1.68648E+12	731115;target_only_gendered_pronoun;Positive 1;1 AGME	معمولاً با او به مدرسه می‌رفتم.	I usually used to go to school with her.	I usually used to go to school with him.	I usually used to go to school with them.		I usually used to go to school with them.
1.68648E+12	731182;1 AGME;target_only_gendered_pronoun;Positive 1	تصمیم گرفت نقشه‌اش را مخفی نگه دارد.	She made up her mind to keep her plan secret.	He made up his mind to keep his plan secret.	They made up their mind to keep their plan secret.		They made up their mind to keep their plan secret.
1.68648E+12	732288;Positive 1;target_only_gendered_pronoun;1 AGME	او قبول نکرد بیشتر در آن مورد بگوید.	She refused to say more about it.	He refused to say more about it.	They refused to say more about it.		They refused to say more about it.
1.68648E+12	733328;Positive 1;target_only_gendered_pronoun;1 AGME	اتاقم را به او نشان دادم.	I showed my room to her.	I showed my room to him.	I showed my room to them.		I showed my room to them.
1.68648E+12	733349;0 AGMEs;source+target_gendered_noun;Negative 1B	این اتاق را با خواهرم شریک هستم.			I share this room with my sister.		I share this room with my sister.
1.68648E+12	733486;Positive 1;target_only_gendered_pronoun;1 AGME	من مجذوب او شده بودم.	I was fascinated by her.	I was fascinated by him.	I was fascinated by them.		I was fascinated by them.
1.68648E+12	737610;Positive 1;target_only_gendered_pronoun;1 AGME	او در آن زمینه پیشتاز بود.	She was a pioneer in that field.	He was a pioneer in that field.	They were a pioneer in that field.		They were a pioneer in that field.
1.68648E+12	739581;Positive 1;target_only_gendered_pronoun;1 AGME	دوست می‌داشتم او را ببینم.	I would have liked to meet her.	I would have liked to meet him.	I would have liked to meet them.		I would have liked to meet them.
1.68648E+12	739631Positive 1;target_only_gendered_pronoun;1 AGME	او برای مدت کوتاهی در اینجا ماند.	She stayed here for a short time.	He stayed here for a short time.	They stayed here for a short time.		They stayed here for a short time.
1.68648E+12	739821;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	او عاشق ماشین است، ولی برادرش از آن متنفر است.	She loves cars, while her brother hates them.	He loves cars, while his brother hates them.	They love cars, while their brother hates them.		They love cars, while their brother hates them.
1.68648E+12	739824;Positive 1;target_only_gendered_pronoun;1 AGME	او با ماشین آمد.	She came by car.	He came by car.	They came by car.		They came by car.
1.68648E+12	739826;Positive 1;target_only_gendered_pronoun;1 AGME	او با ماشین به بوستون رفت.	She went to Boston by car.	He went to Boston by car.	They went to Boston by car.		They went to Boston by car.
1.68648E+12	739831;Positive 1;target_only_gendered_pronoun;1 AGME	واکنش او در مقابل این خبر چه بود؟	What was her reaction to the news?	What was his reaction to the news?	What was their reaction to the news?		What was their reaction to the news?
1.68648E+12	745958;Positive 1;target_only_gendered_pronoun;1 AGME	او از سگ می‌ترسد.	She's afraid of dogs.	He's afraid of dogs.	They're afraid of dogs.		They're afraid of dogs.
1.68648E+12	745961;target_only_gendered_pronoun;Positive 1;1 AGME	آوازش را می‌توانی بشنوی؟	Can you hear her singing?	Can you hear his singing?	Can you hear their singing?		Can you hear their singing?
1.68648E+12	745968;1 AGME;target_only_gendered_pronoun;Positive 1	او در تصادف رانندگی کشته شد.	She was killed in a car accident.	He was killed in a car accident.	They were killed in a car accident.		They were killed in a car accident.
1.68648E+12	745986;Positive 1;target_only_gendered_pronoun;1 AGME	 پاسخش برای این بود که توی سر من بزند.	Her answer was to strike me on the head.	His answer was to strike me on the head.	Their answer was to strike me on the head.		Their answer was to strike me on the head.
1.68648E+12	752268;Positive 1;target_only_gendered_pronoun;1 AGME	او مشتش را بالا آورد انگار که مرا می‌خواست بزند.	She raised her fist as if to hit me.	He raised his fist as if to hit me.	They raised their fist as if to hit me.		They raised their fist as if to hit me.
1.68648E+12	752278;Positive 1;target_only_gendered_pronoun;1 AGME	به محض اینکه اخبار را شنید، به گریه افتاد.	As soon as she heard the news, she burst into tears.	As soon as he heard the news, he burst into tears.	As soon as they heard the news, they burst into tears.		As soon as they heard the news, they burst into tears.
1.68648E+12	752286;target_only_gendered_pronoun;Positive 1;1 AGME	او چگونه به اخبار ناگوار واکنش نشان داد؟	How did she react to the bad news?	How did he react to the bad news?	How did they react to the bad news?		How did they react to the bad news?
1.68648E+12	752287;name;1 AGME;target_only_gendered_pronoun;Positive 1	پویا به خودش آسیب می‌زند.	Pouya hurts herself.	Pouya hurts himself.	Pouya hurts themselves.		Pouya hurts themselves.
1.68648E+12	752495;Positive 1;target_only_gendered_pronoun;1 AGME	او تصور می‌کرد که به قدر کافی جذاب است.	She thought of herself as being charming enough.	He thought of himself as being charming enough.	They thought of themselves as being charming enough.		They thought of themselves as being charming enough.
1.68648E+12	752497;target_only_gendered_pronoun;Positive 1;1 AGME	او همان چیزی است که می‌گویند نابغه.	She is what is called a genius.	He is what is called a genius.	They are what is called a genius.		They are what is called a genius.
1.68648E+12	752500;target_only_gendered_pronoun;Positive 1;1 AGME	او در را بست.	She closed the door.	He closed the door.	They closed the door.		They closed the door.
1.68648E+12	752501;target_only_gendered_pronoun;1 AGME;Positive 1	ظاهراً  ورزشکار بزرگی بوده است.	She seems to have been a great athlete.	He seems to have been a great athlete.	They seem to have been a great athlete.		They seem to have been a great athlete.
1.68648E+12	752727;Negative 1B;source+target_gendered_noun;0 AGMEs	شاهزاده، انگلیسی را، از آن زن آمریکایی یاد گرفت.			The prince learned English from that American lady.		The prince learned English from that American lady.
1.68648E+12	752799;target_only_gendered_pronoun;1 AGME;Positive 1	او دوست نزدیکی برای معاشرت نداشت.	She had no close friends to talk with.	He had no close friends to talk with.	They had no close friends to talk with.		They had no close friends to talk with.
1.68648E+12	753549;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	انسان فقط زندگی خصوصی خود را، به عنوان یک فرد، ندارد، بلکه همچنین، آگاهانه یا ناآگاهانه زندگی عصر و هم عصران خود را نیز دارد.			A man lives not only his personal life, as an individual, but also, consciously or unconsciously, the life of his epoch and his contemporaries.		A man lives not only their personal life, as an individual, but also, consciously or unconsciously, the life of their epoch and their contemporaries.
