id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68556E+12	824389;Positive 1;1 AGME;target_only_gendered_pronoun	Hän seisoi paikallaan silmät suljettuina.	She stood still with her eyes closed.	He stood still with his eyes closed.	They stood still with their eyes closed.		They stood still with their eyes closed.
1.68556E+12	824398;Negative 1B;0 AGMEs;source+target_gendered_noun	Vaimoni soittaa minulle usein, kun olen ulkomailla.			My wife calls me often when I am abroad.		My wife calls me often when I am abroad.
1.68556E+12	824413;Negative 1B;source+target_gendered_noun;0 AGMEs	Näen mustiin pukeutuneen naisen.			I see a woman wearing black.		I see a woman wearing black.
1.68556E+12	824415;Positive 1;1 AGME;target_only_gendered_pronoun	Hän jää jälkeen joka kerran kun käymme vaeltamassa.	Every time we go hiking, she falls behind.	Every time we go hiking, he falls behind.	Every time we go hiking, they fall behind.		Every time we go hiking, they fall behind.
1.68556E+12	824419;Positive 1;1 AGME;target_only_gendered_pronoun	Hän tarkkailee jokaista liikettäni.	She is watching my every move.	He is watching my every move.	They are watching my every move.		They are watching my every move.
1.68556E+12	824444;Positive 1;1 AGME;target_only_gendered_pronoun	Kuinka suuri hän onkaan!	How big she is!	How big he is!	How big they are!		How big they are!
1.68556E+12	824448;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Isäni haluaa tehokkaan assistentin avukseen.			My father wants an efficient assistant to help him.		My father wants an efficient assistant to help them.
1.68556E+12	824452;Positive 1;1 AGME;target_only_gendered_pronoun	Hän ei tullut edes talolleni asti.	She did not come even as far as my house.	He did not come even as far as my house.	They did not come even as far as my house.		They did not come even as far as my house.
1.68556E+12	824454;Positive 1;1 AGME;target_only_gendered_pronoun	Miksi hän löi luurin korvaasi?	How come she hung up on you?	How come he hung up on you?	How come they hung up on you?		How come they hung up on you?
1.68556E+12	824455;Positive 1;1 AGME;target_only_gendered_pronoun	Kaikki nauroivat hänen virheelleen.	Everybody laughed at her error.	Everybody laughed at his error.	Everybody laughed at their error.		Everybody laughed at their error.
1.68556E+12	824508;Negative 1B;source+target_gendered_noun;0 AGMEs	Prinsessalla oli liikaa meikkiä.			The princess was wearing too much makeup.		The princess was wearing too much makeup.
1.68556E+12	828764;source+target_gendered_noun;target_only_pronoun;0 AGMEs;Negative 1B	Sano tytölle ettei mene lähelle koiraa.			Tell her not to get near the dog.		Tell them not to get near the dog.
1.68556E+12	831875;Positive 1;1 AGME;target_only_gendered_pronoun	Kuulin hänen olevan erittäin rikas.	I heard that she was very rich.	I heard that he was very rich.	I heard that they were very rich.		I heard that they were very rich.
1.68556E+12	831877;Positive 1;1 AGME;target_only_gendered_pronoun	Hän kouluttautui myöhään elämässään.	She acquired education late in her life.	He acquired education late in his life.	They acquired education late in their life.		They acquired education late in their life.
1.68556E+12	833384;Negative 1B;source+target_gendered_noun;0 AGMEs	Pikkuveljeni katsoo telkkaria.			My little brother is watching TV.		My little brother is watching TV.
1.68556E+12	836451;Positive 1;1 AGME;target_only_gendered_pronoun	Hän halusi paremman työn kuin toimiston lattioiden siivoaminen.	She wanted a better job than cleaning office floors.	He wanted a better job than cleaning office floors.	They wanted a better job than cleaning office floors.		They wanted a better job than cleaning office floors.
1.68556E+12	846245;Positive 1;1 AGME;target_only_gendered_pronoun	Hän kaivaa nenäänsä.	She's picking her nose.	He's picking her nose.	They're picking her nose.		They're picking their nose.
1.68556E+12	846250;Positive 1;1 AGME;target_only_gendered_pronoun	Hän on maalivahti.	She's a goal keeper.	He's a goal keeper.	They're a goal keeper.		They're a goal keeper.
1.68556E+12	849255;Positive 1;1 AGME;target_only_gendered_pronoun	Tunnenko hänet?	Do I know her?	Do I know him?	Do I know them?		Do I know them?
1.68556E+12	849370;name;Positive 2;1 AGME;target_only_gendered_pronoun	Sharon huomasi odottavansa lasta.	Sharon found out that she was going to have a baby.	Sharon found out that he was going to have a baby.	Sharon found out that they were going to have a baby.		Sharon found out that they were going to have a baby.
1.68566E+12	849688;non-AGME-name;name;Positive 2;1 AGME;target_only_gendered_pronoun	Jane on lihava, töykeä ja polttaa liikaa, mutta Kenistä hän on ihana ja hurmaava.	Jane is fat and rude, and smokes too much, but Ken thinks she's lovely and charming.	Jane is fat and rude, and smokes too much, but Ken thinks he's lovely and charming.	Jane is fat and rude, and smokes too much, but Ken thinks they're lovely and charming.		Jane is fat and rude, and smokes too much, but Ken thinks they're lovely and charming.
1.68566E+12	878451;Positive 2;name;1 AGME;target_only_gendered_pronoun	Hegelin filosofia on niin kummallista, ettei olisi odottanut hänen saavan täysjärkisiä hyväksymään sitä, mutta hän sai.	Hegel's philosophy is so odd that no one would have expected her to be able to get sane men to accept it, but she did.	Hegel's philosophy is so odd that no one would have expected him to be able to get sane men to accept it, but he did.	Hegel's philosophy is so odd that no one would have expected them to be able to get sane men to accept it, but they did.		Hegel's philosophy is so odd that no one would have expected them to be able to get sane men to accept it, but they did.
1.68556E+12	879589;Positive 2;name;1 AGME;target_only_gendered_pronoun	Hän on komentaja Joki.	She is Commander Joki.	He is Commander Joki.	They are Commander Joki.		They are Commander Joki.
1.68556E+12	879653;non-AGME-name;Negative 1B;0 AGMEs;source+target_gendered_noun	Tässä on vaimoni Minna.			Here is my wife, Minna.		Here is my wife, Minna.
1.68556E+12	879673;Negative 1B;0 AGMEs;source+target_gendered_noun	Mitä vaimollenne kuuluu?			How is your wife?		How is your wife?
1.68556E+12	879676;Positive 1;1 AGME;target_only_gendered_pronoun	Kiitos kysymästä, hänelle kuuluu hyvää.	Thanks for asking, she is fine.	Thanks for asking, he is fine.	Thanks for asking, they are fine.		Thanks for asking, they are fine.
1.68556E+12	886377;Positive 1;1 AGME;target_only_gendered_pronoun	Hän vertasi jäljitelmää alkuperäiseen.	She compared the imitation with the original.	He compared the imitation with the original.	They compared the imitation with the original.		They compared the imitation with the original.
1.68556E+12	886388;Positive 1;1 AGME;target_only_gendered_pronoun	Hän liikuttui kyyneliin.	She was moved to tears.	He was moved to tears.	They were moved to tears.		They were moved to tears.
1.68556E+12	897483;Positive 1;1 AGME;target_only_gendered_pronoun	Hän on ollut vuoteen omana jonkin aikaa.	She has been sick in bed for some time.	He has been sick in bed for some time.	They have been sick in bed for some time.		They have been sick in bed for some time.
1.68556E+12	906177;Positive 1;1 AGME;target_only_gendered_pronoun	Hän menetti asemansa vain koska kieltäytyi valehtelemasta.	She lost her position just because she refused to tell a lie.	He lost his position just because he refused to tell a lie.	They lost their position just because they refused to tell a lie.		They lost their position just because they refused to tell a lie.
1.68556E+12	906182;Positive 1;1 AGME;target_only_gendered_pronoun	Hän ojensi minulle kätensä.	She held out her hand to me.	He held out his hand to me.	They held out their hand to me.		They held out their hand to me.
1.68556E+12	913333;source+target_gendered_noun;target_only_pronoun;0 AGMEs;Negative 1B	Naisen vastausta ei voinut ymmärtää.			Her answer couldn't be understood.		Her answer couldn't be understood.
1.68556E+12	913343;Positive 1;1 AGME;target_only_gendered_pronoun	Televisiossa puhuu joku vakavailmeinen maamme tulevaisuuden ongelmista.	On TV someone with a serious look on her face is talking about the problems of our country's future.	On TV someone with a serious look on his face is talking about the problems of our country's future.	On TV someone with a serious look on their face is talking about the problems of our country's future.		On TV someone with a serious look on their face is talking about the problems of our country's future.
1.68556E+12	914916;Positive 1;1 AGME;target_only_gendered_pronoun	En voi sietää hänen röyhkeyttään.	I can't put up with her arrogance.	I can't put up with his arrogance.	I can't put up with their arrogance.		The boy stated that they would give a bouquet of roses to the girl that they liked, talk with them, and invite them to have a coffee.
1.68556E+12	936786;Positive 1;1 AGME;target_only_gendered_pronoun	Hän näyttää kauniilta ja terveeltä.	She looks nice and healthy.	He looks nice and healthy.	They look nice and healthy.		They look nice and healthy.
1.68556E+12	936792;Positive 1;1 AGME;target_only_gendered_pronoun	Hän luki tämän kirjan eilen.	She read this book yesterday.	He read this book yesterday.	They read this book yesterday.		They read this book yesterday.
1.68556E+12	936803;Positive 1;1 AGME;target_only_gendered_pronoun	Hän meni sinne työasioissa.	She went there on business.	He went there on business.	They went there on business.		They went there on business.
1.68556E+12	936806;Positive 1;1 AGME;target_only_gendered_pronoun	Hän pysäköi autonsa rakennuksen taakse.	She parked her car behind the building.	He parked his car behind the building.	They parked their car behind the building.		They parked their car behind the building.
1.68556E+12	936814;Positive 1;1 AGME;target_only_gendered_pronoun	Hän ei tullut viimeiseen tapaamiseen.	She didn't come to the last meeting.	He didn't come to the last meeting.	They didn't come to the last meeting.		They didn't come to the last meeting.
1.68556E+12	936838;Positive 1;1 AGME;target_only_gendered_pronoun	En muista miten hänen nimensä kirjoitetaan.	I can't remember how to spell her name.	I can't remember how to spell his name.	I can't remember how to spell their name.		I can't remember how to spell their name.
1.68566E+12	936841;Positive 1;1 AGME;target_only_gendered_pronoun	Hän teeskentelee nukkuvansa, ja siksi hän ei kuorsaa.	She's faking sleep, and that's why she's not snoring.	He's faking sleep, and that's why he's not snoring.	They're faking sleep, and that's why they're not snoring.		They're faking sleep, and that's why they're not snoring.
1.68556E+12	936844;Positive 1;1 AGME;target_only_gendered_pronoun	Hänellä oli pieni pyöreä esine kädessään.	She had a little round object in her hand.	He had a little round object in his hand.	They had a little round object in their hand.		They had a little round object in their hand.
1.68556E+12	936845;Positive 1;1 AGME;target_only_gendered_pronoun	Hän ei näe omia virheitään.	She is blind to her own defects.	He is blind to his own defects.	They are blind to their own defects.		They are blind to their own defects.
1.68656E+12	936874;1 AGME;source+target_gendered_noun;Mixed;target_only_gendered_pronoun	Aina tavatessamme hän valittaa vaimostaan.	She never sees me without complaining about her wife.	He never sees me without complaining about his wife.	They never see me without complaining about their wife.		They never see me without complaining about their wife.
1.68556E+12	936884;Positive 1;1 AGME;target_only_gendered_pronoun	En muista hänen selitystään.	I can't remember her explanation.	I can't remember his explanation.	I can't remember their explanation.		I can't remember their explanation.
